text-en,intent-en,text-fr,intent-fr
can you turn on the lights in the backyard,smart_home,pouvez-vous allumer les lumières dans la cour arrière,maison_intelligente
lock every door on the property,smart_home,verrouiller toutes les portes de la propriété,maison_intelligente
turn lights on in my master bathroom,smart_home,allumer les lumières dans ma salle de bain principale,maison_intelligente
activate my furnace please,smart_home,activer ma fournaise s’il vous plaît,maison_intelligente
set the temperaure to 71,smart_home,régler la tempérament à 71,maison_intelligente
who is your boss,who_do_you_work_for,qui est votre patron,Pour_qui_travaillez-vous
which organization you work for,who_do_you_work_for,l’organisation pour laquelle vous travaillez,Pour_qui_travaillez-vous
do you work for me or is that wrong,who_do_you_work_for,travaillez-vous pour moi ou est-ce que c’est faux,Pour_qui_travaillez-vous
who directs your labor,who_do_you_work_for,qui dirige votre travail,Pour_qui_travaillez-vous
who is you employer,who_do_you_work_for,qui est votre employeur,Pour_qui_travaillez-vous
do you happen to be employed by me,who_do_you_work_for,est-ce que vous êtes employé par moi,Pour_qui_travaillez-vous
you work for someone else or no,who_do_you_work_for,vous travaillez pour quelqu’un d’autre ou non,Pour_qui_travaillez-vous
what is your boss's name,who_do_you_work_for,quel est le nom de votre patron,Pour_qui_travaillez-vous
are you here to serve me,who_do_you_work_for,êtes-vous ici pour me servir,Pour_qui_travaillez-vous
who are they that you work for,who_do_you_work_for,qui sont-ils pour qui vous travaillez,Pour_qui_travaillez-vous
what entity is your boss,who_do_you_work_for,quelle entité est votre patron,Pour_qui_travaillez-vous
who do yo work for,who_do_you_work_for,qui travaillent pour yo,Pour_qui_travaillez-vous
are you my worker,who_do_you_work_for,êtes-vous mon travailleur,Pour_qui_travaillez-vous
don't you work for your self,who_do_you_work_for,ne travaillez-vous pas pour vous-même,Pour_qui_travaillez-vous
am i your employer,who_do_you_work_for,suis-je votre employeur,Pour_qui_travaillez-vous
are you employed by someone,who_do_you_work_for,êtes-vous à l’emploi de quelqu’un,Pour_qui_travaillez-vous
what does your boss go by,who_do_you_work_for,qu’est-ce que votre patron passe,Pour_qui_travaillez-vous
are you self employed,who_do_you_work_for,êtes-vous travailleur autonome,Pour_qui_travaillez-vous
who do you work for,who_do_you_work_for,Pour qui travaillez-vous,Pour_qui_travaillez-vous
do you work for anyone else,who_do_you_work_for,travaillez-vous pour quelqu’un d’autre,Pour_qui_travaillez-vous
who tells you what to do,who_do_you_work_for,qui vous dit quoi faire,Pour_qui_travaillez-vous
i need to know who is your boss,who_do_you_work_for,J’ai besoin de savoir qui est votre patron,Pour_qui_travaillez-vous
what is the name of your boss,who_do_you_work_for,quel est le nom de votre patron,Pour_qui_travaillez-vous
do you have a boss,who_do_you_work_for,avez-vous un patron,Pour_qui_travaillez-vous
who do you report to,who_do_you_work_for,à qui faites-vous rapport?,Pour_qui_travaillez-vous
are you now working for me,who_do_you_work_for,travaillez-vous maintenant pour moi,Pour_qui_travaillez-vous
who is in charge of you,who_do_you_work_for,qui est responsable de vous,Pour_qui_travaillez-vous
you work for what company or person exactly,who_do_you_work_for,vous travaillez pour quelle entreprise ou personne exactement,Pour_qui_travaillez-vous
are you working for me,who_do_you_work_for,travaillez-vous pour moi,Pour_qui_travaillez-vous
don't you work for someone else,who_do_you_work_for,ne travaillez-vous pas pour quelqu’un d’autre,Pour_qui_travaillez-vous
who pay your salary,who_do_you_work_for,qui paie votre salaire,Pour_qui_travaillez-vous
am i your supervisor,who_do_you_work_for,suis-je votre superviseur,Pour_qui_travaillez-vous
who would you say you are employed by,who_do_you_work_for,qui diriez-vous que vous êtes employé par,Pour_qui_travaillez-vous
am i the one you work for,who_do_you_work_for,suis-je celui pour lequel vous travaillez,Pour_qui_travaillez-vous
who else do you work for,who_do_you_work_for,pour qui travaillez-vous d’autre?,Pour_qui_travaillez-vous
who else commands you,who_do_you_work_for,qui d’autre vous commande,Pour_qui_travaillez-vous
is there another company you work for,who_do_you_work_for,y a-t-il une autre entreprise pour laquelle vous travaillez,Pour_qui_travaillez-vous
who do you do task for,who_do_you_work_for,pour qui faites-vous la tâche,Pour_qui_travaillez-vous
who do you function for,who_do_you_work_for,pour qui travaillez-vous?,Pour_qui_travaillez-vous
do you have another job,who_do_you_work_for,avez-vous un autre emploi?,Pour_qui_travaillez-vous
let me know who is your boss,who_do_you_work_for,faites-moi savoir qui est votre patron,Pour_qui_travaillez-vous
who is the boss of you,who_do_you_work_for,qui est votre patron,Pour_qui_travaillez-vous
is there another entity you work for,who_do_you_work_for,existe-t-il une autre entité pour laquelle vous travaillez ?,Pour_qui_travaillez-vous
is there someone else you work for,who_do_you_work_for,y a-t-il quelqu’un d’autre pour qui vous travaillez,Pour_qui_travaillez-vous
am i your manager,who_do_you_work_for,suis-je votre gestionnaire,Pour_qui_travaillez-vous
what organization do you work for,who_do_you_work_for,pour quelle organisation travaillez-vous?,Pour_qui_travaillez-vous
who do you call your boss,who_do_you_work_for,qui appelez-vous votre patron,Pour_qui_travaillez-vous
who do you job for,who_do_you_work_for,pour qui travaillez-vous,Pour_qui_travaillez-vous
are you working for someone else,who_do_you_work_for,travaillez-vous pour quelqu’un d’autre,Pour_qui_travaillez-vous
do you have an employer,who_do_you_work_for,avez-vous un employeur?,Pour_qui_travaillez-vous
what is my citigroup card's rewards balance,rewards_balance,quel est le solde de récompenses de ma carte citigroup,solde_des_récompenses
how many points are on my gold card,rewards_balance,combien de points sont sur ma carte d’or,solde_des_récompenses
where are rewards from my visa card visible,rewards_balance,où les récompenses de ma carte visa sont-elles visibles,solde_des_récompenses
how many points do i have on my mastercard,rewards_balance,combien de points ai-je sur ma carte mastercard,solde_des_récompenses
i need to find out the rewards points i have left on my american express card,rewards_balance,J’ai besoin de trouver les points de récompense que j’ai laissés sur ma carte american express,solde_des_récompenses
what is the reward balance on my discover card,rewards_balance,quel est le solde de récompense sur ma carte discover,solde_des_récompenses
what's the current reward amount on my visa,rewards_balance,quel est le montant actuel de la récompense sur mon visa,solde_des_récompenses
i wonder how many points i have earned with my bank of america card,rewards_balance,Je me demande combien de points j’ai gagnés avec ma carte bank of america,solde_des_récompenses
what is the number of points i earned with my mastercard,rewards_balance,quel est le nombre de points que j’ai gagnés avec ma carte mastercard,solde_des_récompenses
have i earned a lot of points on my capital one card,rewards_balance,ai-je gagné beaucoup de points sur ma carte capital one,solde_des_récompenses
how would i be able to check my kohls rewards card,rewards_balance,comment pourrais-je vérifier ma carte de récompenses kohls,solde_des_récompenses
what is my current reward point total on my visa card,rewards_balance,quel est mon total de points de récompense actuel sur ma carte visa,solde_des_récompenses
how many delta miles are on my card right now,rewards_balance,combien de miles delta sont sur ma carte en ce moment,solde_des_récompenses
i have how many tier credits on my caesar's card,rewards_balance,J’ai combien de crédits de niveau sur ma carte césar,solde_des_récompenses
how many rewards points do i have for my mastercard,rewards_balance,combien de points de récompense ai-je pour ma carte mastercard,solde_des_récompenses
what's the reward point count on my discover card,rewards_balance,quel est le nombre de points de récompense sur ma carte discover,solde_des_récompenses
where are my rewards for my chase card,rewards_balance,où sont mes récompenses pour ma carte de poursuite,solde_des_récompenses
what do i have to do to see my rewards for my chase card,rewards_balance,que dois-je faire pour voir mes récompenses pour ma carte de poursuite,solde_des_récompenses
how many points did i get on my visa card,rewards_balance,combien de points ai-je obtenu sur ma carte visa,solde_des_récompenses
what is the amount of rewards points on my visa card,rewards_balance,quel est le montant des points de récompense sur ma carte visa,solde_des_récompenses
how do i check how many rewards i have on my master card,rewards_balance,comment puis-je vérifier combien de récompenses j’ai sur ma carte principale,solde_des_récompenses
how many points have i accumulated on my mastercard,rewards_balance,combien de points ai-je accumulés sur ma carte mastercard,solde_des_récompenses
is there a better way to check my visa rewards card balance,rewards_balance,y a-t-il une meilleure façon de vérifier le solde de ma carte de récompenses Visa,solde_des_récompenses
what's the balance of my reward points on my discover card,rewards_balance,quel est le solde de mes points de récompense sur ma carte discover,solde_des_récompenses
